block,tier,kind,filename,path
CLIENT-SURFACE,2,production-code,open_preview_tool.py,tools/open_preview_tool.py
CLIENT-SURFACE,2,production-code,preview_tool.py,tools/preview_tool.py
CLIENT-SURFACE,2,production-code,project_tools.py,tools/project_tools.py
CLIENT-SURFACE,2,production-code,read_preview_tool.py,tools/read_preview_tool.py
CLIENT-SURFACE,2,production-code,read_terminal_tool.py,tools/read_terminal_tool.py
CLIENT-SURFACE,2,production-code,read_window_tool.py,tools/read_window_tool.py
CLIENT-SURFACE,2,production-code,tour_tool.py,tools/tour_tool.py
CLIENT-SURFACE,2,production-code,__init__.py,tui_gateway/__init__.py
CLIENT-SURFACE,2,production-code,_stdin_recovery.py,tui_gateway/_stdin_recovery.py
CLIENT-SURFACE,2,production-code,compute_host.py,tui_gateway/compute_host.py
CLIENT-SURFACE,2,production-code,entry.py,tui_gateway/entry.py
CLIENT-SURFACE,2,production-code,event_publisher.py,tui_gateway/event_publisher.py
CLIENT-SURFACE,2,production-code,event_replay.py,tui_gateway/event_replay.py
CLIENT-SURFACE,2,production-code,git_probe.py,tui_gateway/git_probe.py
CLIENT-SURFACE,2,production-code,host_supervisor.py,tui_gateway/host_supervisor.py
CLIENT-SURFACE,2,production-code,hosted_room_driver.py,tui_gateway/hosted_room_driver.py
CLIENT-SURFACE,2,production-code,hosted_room_peer_http.py,tui_gateway/hosted_room_peer_http.py
CLIENT-SURFACE,2,production-code,hosted_room_peer_transport.py,tui_gateway/hosted_room_peer_transport.py
CLIENT-SURFACE,2,production-code,hosted_room_server_rpc.py,tui_gateway/hosted_room_server_rpc.py
CLIENT-SURFACE,2,production-code,hosted_room_service.py,tui_gateway/hosted_room_service.py
CLIENT-SURFACE,2,production-code,loop_noise.py,tui_gateway/loop_noise.py
CLIENT-SURFACE,2,production-code,mcp_oauth_sessions.py,tui_gateway/mcp_oauth_sessions.py
CLIENT-SURFACE,2,production-code,mcp_rpc_helpers.py,tui_gateway/mcp_rpc_helpers.py
CLIENT-SURFACE,2,production-code,method_ctx.py,tui_gateway/method_ctx.py
CLIENT-SURFACE,2,production-code,methods_bot_relay.py,tui_gateway/methods_bot_relay.py
CLIENT-SURFACE,2,production-code,methods_browser_control.py,tui_gateway/methods_browser_control.py
CLIENT-SURFACE,2,production-code,methods_complete.py,tui_gateway/methods_complete.py
CLIENT-SURFACE,2,production-code,methods_config.py,tui_gateway/methods_config.py
CLIENT-SURFACE,2,production-code,methods_groups.py,tui_gateway/methods_groups.py
CLIENT-SURFACE,2,production-code,methods_images.py,tui_gateway/methods_images.py
CLIENT-SURFACE,2,production-code,methods_profiles.py,tui_gateway/methods_profiles.py
CLIENT-SURFACE,2,production-code,methods_prompt.py,tui_gateway/methods_prompt.py
CLIENT-SURFACE,2,production-code,methods_session.py,tui_gateway/methods_session.py
CLIENT-SURFACE,2,production-code,methods_tools.py,tui_gateway/methods_tools.py
CLIENT-SURFACE,2,production-code,project_tree.py,tui_gateway/project_tree.py
CLIENT-SURFACE,2,production-code,render.py,tui_gateway/render.py
CLIENT-SURFACE,2,production-code,server.py,tui_gateway/server.py
CLIENT-SURFACE,2,production-code,slash_fuzzy.py,tui_gateway/slash_fuzzy.py
CLIENT-SURFACE,2,production-code,slash_worker.py,tui_gateway/slash_worker.py
CLIENT-SURFACE,2,production-code,synthetic_turn.py,tui_gateway/synthetic_turn.py
CLIENT-SURFACE,2,production-code,transport.py,tui_gateway/transport.py
CLIENT-SURFACE,2,production-code,turn_marker.py,tui_gateway/turn_marker.py
CLIENT-SURFACE,2,production-code,ws.py,tui_gateway/ws.py
CONFIG,0,production-code,config.py,gateway/config.py
CONFIG,0,production-code,display_config.py,gateway/display_config.py
CONFIG,0,production-code,__init__.py,hermes_cli/__init__.py
CONFIG,0,production-code,config.py,hermes_cli/config.py
CONFIG,0,production-code,config_defaults.py,hermes_cli/config_defaults.py
CONFIG,0,production-code,config_migrations.py,hermes_cli/config_migrations.py
CONFIG,0,production-code,env_loader.py,hermes_cli/env_loader.py
CONFIG,0,production-code,fallback_cmd.py,hermes_cli/fallback_cmd.py
CONFIG,0,production-code,fallback_config.py,hermes_cli/fallback_config.py
CONFIG,0,production-code,managed_scope.py,hermes_cli/managed_scope.py
CONFIG,0,production-code,profiles.py,hermes_cli/profiles.py
CONFIG,0,production-code,timeouts.py,hermes_cli/timeouts.py
CONFIG,0,production-code,tools_config.py,hermes_cli/tools_config.py
CONFIG,0,production-code,toolset_scope.py,hermes_cli/toolset_scope.py
CONFIG,0,production-code,toolset_validation.py,hermes_cli/toolset_validation.py
CONFIG,0,production-code,hermes_constants.py,hermes_constants.py
CONFIG,0,production-code,hermes_logging.py,hermes_logging.py
CONFIG,0,production-code,hermes_time.py,hermes_time.py
CONFIG,0,production-code,utils.py,utils.py
CONTEXT,1,production-code,coding_context.py,agent/coding_context.py
CONTEXT,1,production-code,compaction_display.py,agent/compaction_display.py
CONTEXT,1,production-code,context_breakdown.py,agent/context_breakdown.py
CONTEXT,1,production-code,context_compressor.py,agent/context_compressor.py
CONTEXT,1,production-code,context_engine.py,agent/context_engine.py
CONTEXT,1,production-code,context_references.py,agent/context_references.py
CONTEXT,1,production-code,conversation_compression.py,agent/conversation_compression.py
CONTEXT,1,production-code,display.py,agent/display.py
CONTEXT,1,production-code,i18n.py,agent/i18n.py
CONTEXT,1,production-code,manual_compression_feedback.py,agent/manual_compression_feedback.py
CONTEXT,1,production-code,markdown_tables.py,agent/markdown_tables.py
CONTEXT,1,production-code,message_content.py,agent/message_content.py
CONTEXT,1,production-code,message_metadata.py,agent/message_metadata.py
CONTEXT,1,production-code,message_sanitization.py,agent/message_sanitization.py
CONTEXT,1,production-code,native_compaction.py,agent/native_compaction.py
CONTEXT,1,production-code,plan_prompt.py,agent/plan_prompt.py
CONTEXT,1,production-code,prompt_builder.py,agent/prompt_builder.py
CONTEXT,1,production-code,prompt_cache_boundary.py,agent/prompt_cache_boundary.py
CONTEXT,1,production-code,prompt_cache_scope.py,agent/prompt_cache_scope.py
CONTEXT,1,production-code,prompt_caching.py,agent/prompt_caching.py
CONTEXT,1,production-code,reasoning_effort.py,agent/reasoning_effort.py
CONTEXT,1,production-code,reasoning_summaries.py,agent/reasoning_summaries.py
CONTEXT,1,production-code,reasoning_timeouts.py,agent/reasoning_timeouts.py
CONTEXT,1,production-code,redact.py,agent/redact.py
CONTEXT,1,production-code,replay_cleanup.py,agent/replay_cleanup.py
CONTEXT,1,production-code,side_question.py,agent/side_question.py
CONTEXT,1,production-code,subdirectory_hints.py,agent/subdirectory_hints.py
CONTEXT,1,production-code,system_prompt.py,agent/system_prompt.py
CONTEXT,1,production-code,think_scrubber.py,agent/think_scrubber.py
CONTEXT,1,production-code,thinking_timeout_guidance.py,agent/thinking_timeout_guidance.py
CONTEXT,1,production-code,thread_scoped_output.py,agent/thread_scoped_output.py
CONTEXT,1,production-code,title_generator.py,agent/title_generator.py
CONTEXT,1,production-code,transcript_repair.py,agent/transcript_repair.py
CONTEXT,1,production-code,turn_summary.py,agent/turn_summary.py
CONTEXT,1,production-code,replay_lineage.py,evals/compaction/scripts/replay_lineage.py
CONTEXT,1,test,test_region_scoping.py,evals/compaction/test_region_scoping.py
CONTEXT,1,production-code,context_switch_guard.py,hermes_cli/context_switch_guard.py
CONTEXT,1,production-code,partial_compress.py,hermes_cli/partial_compress.py
CONTEXT,1,production-code,prompt_size.py,hermes_cli/prompt_size.py
CONTEXT,1,production-code,prompt_size.py,hermes_cli/subcommands/prompt_size.py
CONTEXT,1,production-code,ansi_strip.py,tools/ansi_strip.py
CONTEXT,1,production-code,read_extract.py,tools/read_extract.py
CONTEXT,1,production-code,tool_output_limits.py,tools/tool_output_limits.py
CONTEXT,1,production-code,tool_result_storage.py,tools/tool_result_storage.py
CONVERSATION,1,production-code,agent_init.py,agent/agent_init.py
CONVERSATION,1,production-code,agent_runtime_helpers.py,agent/agent_runtime_helpers.py
CONVERSATION,1,production-code,async_utils.py,agent/async_utils.py
CONVERSATION,1,production-code,conversation_loop.py,agent/conversation_loop.py
CONVERSATION,1,production-code,deadline.py,agent/deadline.py
CONVERSATION,1,production-code,iteration_budget.py,agent/iteration_budget.py
CONVERSATION,1,production-code,oneshot.py,agent/oneshot.py
CONVERSATION,1,production-code,tool_dispatch_helpers.py,agent/tool_dispatch_helpers.py
CONVERSATION,1,production-code,tool_executor.py,agent/tool_executor.py
CONVERSATION,1,production-code,tool_result_classification.py,agent/tool_result_classification.py
CONVERSATION,1,production-code,turn_context.py,agent/turn_context.py
CONVERSATION,1,production-code,turn_finalizer.py,agent/turn_finalizer.py
CONVERSATION,1,production-code,turn_liveness.py,agent/turn_liveness.py
CONVERSATION,1,production-code,turn_retry_state.py,agent/turn_retry_state.py
CONVERSATION,1,prose,README.md,evals/browser_use/README.md
CONVERSATION,1,production-code,orchestrate.py,evals/browser_use/orchestrate.py
CONVERSATION,1,production-code,orchestrate_cloud.py,evals/browser_use/orchestrate_cloud.py
CONVERSATION,1,production-code,report.py,evals/browser_use/report.py
CONVERSATION,1,production-code,.gitignore,evals/browser_use/results/.gitignore
CONVERSATION,1,production-code,single_run.py,evals/browser_use/single_run.py
CONVERSATION,1,config,easy.json,evals/browser_use/tasks/easy.json
CONVERSATION,1,config,hard.json,evals/browser_use/tasks/hard.json
CONVERSATION,1,prose,README.md,evals/core_tool_deferral/README.md
CONVERSATION,1,production-code,orchestrator.py,evals/core_tool_deferral/orchestrator.py
CONVERSATION,1,production-code,report.py,evals/core_tool_deferral/report.py
CONVERSATION,1,production-code,.gitignore,evals/core_tool_deferral/results/.gitignore
CONVERSATION,1,prose,SUMMARY.md,evals/core_tool_deferral/results/SUMMARY.md
CONVERSATION,1,production-code,tasks.py,evals/core_tool_deferral/tasks.py
CONVERSATION,1,production-code,worker.py,evals/core_tool_deferral/worker.py
CONVERSATION,1,prose,README.md,evals/readtool/README.md
CONVERSATION,1,production-code,fixtures.py,evals/readtool/fixtures.py
CONVERSATION,1,production-code,report.py,evals/readtool/report.py
CONVERSATION,1,production-code,.gitignore,evals/readtool/results/.gitignore
CONVERSATION,1,prose,SUMMARY.md,evals/readtool/results/SUMMARY.md
CONVERSATION,1,production-code,runner.py,evals/readtool/runner.py
CONVERSATION,1,production-code,tasks.py,evals/readtool/tasks.py
CONVERSATION,1,production-code,kanban.py,hermes_cli/kanban.py
CONVERSATION,1,production-code,kanban_db.py,hermes_cli/kanban_db.py
CONVERSATION,1,production-code,kanban_decompose.py,hermes_cli/kanban_decompose.py
CONVERSATION,1,production-code,kanban_specify.py,hermes_cli/kanban_specify.py
CONVERSATION,1,production-code,kanban_swarm.py,hermes_cli/kanban_swarm.py
CONVERSATION,1,production-code,kanban_transfer.py,hermes_cli/kanban_transfer.py
CONVERSATION,1,production-code,mcp_config.py,hermes_cli/mcp_config.py
CONVERSATION,1,production-code,mcp_picker.py,hermes_cli/mcp_picker.py
CONVERSATION,1,production-code,mcp_startup.py,hermes_cli/mcp_startup.py
CONVERSATION,1,production-code,oneshot.py,hermes_cli/oneshot.py
CONVERSATION,1,production-code,slash_exec.py,hermes_cli/slash_exec.py
CONVERSATION,1,production-code,mcp_serve.py,mcp_serve.py
CONVERSATION,1,production-code,mini_swe_runner.py,mini_swe_runner.py
CONVERSATION,1,production-code,registry.py,plugins/google_meet/node/registry.py
CONVERSATION,1,production-code,tools.py,plugins/google_meet/tools.py
CONVERSATION,1,production-code,index.js,plugins/kanban/dashboard/dist/index.js
CONVERSATION,1,production-code,registration_lifecycle.py,registration_lifecycle.py
CONVERSATION,1,production-code,run_agent.py,run_agent.py
CONVERSATION,1,production-code,__init__.py,tools/__init__.py
CONVERSATION,1,production-code,blueprints.py,tools/blueprints.py
CONVERSATION,1,production-code,budget_config.py,tools/budget_config.py
CONVERSATION,1,production-code,checkpoint_manager.py,tools/checkpoint_manager.py
CONVERSATION,1,production-code,kanban_tools.py,tools/kanban_tools.py
CONVERSATION,1,production-code,mcp_dashboard_oauth.py,tools/mcp_dashboard_oauth.py
CONVERSATION,1,production-code,mcp_oauth.py,tools/mcp_oauth.py
CONVERSATION,1,production-code,mcp_oauth_manager.py,tools/mcp_oauth_manager.py
CONVERSATION,1,production-code,mcp_schema_cache.py,tools/mcp_schema_cache.py
CONVERSATION,1,production-code,mcp_stdio_watchdog.py,tools/mcp_stdio_watchdog.py
CONVERSATION,1,production-code,mcp_tool.py,tools/mcp_tool.py
CONVERSATION,1,production-code,registry.py,tools/registry.py
CONVERSATION,1,production-code,slash_confirm.py,tools/slash_confirm.py
CONVERSATION,1,production-code,tip_tool.py,tools/tip_tool.py
CONVERSATION,1,production-code,todo_tool.py,tools/todo_tool.py
CONVERSATION,1,production-code,tool_search.py,tools/tool_search.py
CONVERSATION,1,production-code,toolset_distributions.py,toolset_distributions.py
CONVERSATION,1,production-code,toolsets.py,toolsets.py
DELEGATION,3,production-code,delegation_context.py,agent/delegation_context.py
DELEGATION,3,production-code,moa_loop.py,agent/moa_loop.py
DELEGATION,3,production-code,moa_trace.py,agent/moa_trace.py
DELEGATION,3,production-code,subagent_lifecycle.py,agent/subagent_lifecycle.py
DELEGATION,3,production-code,verification_evidence.py,agent/verification_evidence.py
DELEGATION,3,production-code,verification_stop.py,agent/verification_stop.py
DELEGATION,3,production-code,__init__.py,agent/verify/__init__.py
DELEGATION,3,production-code,environment.py,agent/verify/environment.py
DELEGATION,3,production-code,recipes.py,agent/verify/recipes.py
DELEGATION,3,production-code,runner.py,agent/verify/runner.py
DELEGATION,3,production-code,verify_hooks.py,agent/verify_hooks.py
DELEGATION,3,production-code,moa_cmd.py,hermes_cli/moa_cmd.py
DELEGATION,3,production-code,async_delegation.py,tools/async_delegation.py
DELEGATION,3,production-code,delegate_tool.py,tools/delegate_tool.py
DELEGATION,3,production-code,delegation_live_log.py,tools/delegation_live_log.py
DOCS,4,prose,AGENTS.md,AGENTS.md
DOCS,4,prose,CONTRIBUTING.es.md,CONTRIBUTING.es.md
DOCS,4,prose,CONTRIBUTING.md,CONTRIBUTING.md
DOCS,4,prose,README.es.md,README.es.md
DOCS,4,prose,README.md,README.md
DOCS,4,prose,README.ur-pk.md,README.ur-pk.md
DOCS,4,prose,README.zh-CN.md,README.zh-CN.md
DOCS,4,prose,SECURITY.es.md,SECURITY.es.md
DOCS,4,prose,SECURITY.md,SECURITY.md
DOCS,4,prose,SOUL.md,SOUL.md
DOCS,4,production-code,client.py,agent/lsp/client.py
DOCS,4,production-code,eventlog.py,agent/lsp/eventlog.py
DOCS,4,production-code,manager.py,agent/lsp/manager.py
DOCS,4,production-code,protocol.py,agent/lsp/protocol.py
DOCS,4,production-code,workspace.py,agent/lsp/workspace.py
DOCS,4,prose,ADR.md,docs/ADR.md
DOCS,4,prose,billing-lifecycle.md,docs/billing-lifecycle.md
DOCS,4,prose,chronos-managed-cron-contract.md,docs/chronos-managed-cron-contract.md
DOCS,4,prose,cron-doctor-spec.md,docs/cron-doctor-spec.md
DOCS,4,production-code,index.html,docs/design/kanban-dialogs/index.html
DOCS,4,prose,profile-builder.md,docs/design/profile-builder.md
DOCS,4,asset,hermes-kanban-v1-spec.pdf,docs/hermes-kanban-v1-spec.pdf
DOCS,4,prose,multi-gateway.md,docs/kanban/multi-gateway.md
DOCS,4,prose,micro-compaction.md,docs/micro-compaction.md
DOCS,4,prose,README.md,docs/middleware/README.md
DOCS,4,prose,README.md,docs/observability/README.md
DOCS,4,prose,monitoring.md,docs/observability/monitoring.md
DOCS,4,prose,relay-shared-metrics.md,docs/observability/relay-shared-metrics.md
DOCS,4,prose,profile-routing.md,docs/profile-routing.md
DOCS,4,prose,rca-ssl-cacert-post-git-pull.md,docs/rca-ssl-cacert-post-git-pull.md
DOCS,4,prose,relay-connector-contract.md,docs/relay-connector-contract.md
DOCS,4,prose,2026-07-plugin-architecture-lessons-pi-opencode.md,docs/rfcs/2026-07-plugin-architecture-lessons-pi-opencode.md
DOCS,4,prose,plugin-config-state-bridge.md,docs/rfcs/plugin-config-state-bridge.md
DOCS,4,prose,network-egress-isolation.md,docs/security/network-egress-isolation.md
DOCS,4,prose,session-lifecycle.md,docs/session-lifecycle.md
DOCS,4,prose,state-db-recovery.md,docs/state-db-recovery.md
DOCS,4,prose,streaming-tts.md,docs/streaming-tts.md
DOCS,4,production-code,.gitignore,website/.gitignore
DOCS,4,production-code,.npmrc,website/.npmrc
DOCS,4,prose,README.md,website/README.md
DOCS,4,config,_category_.json,website/docs/developer-guide/_category_.json
DOCS,4,prose,acp-internals.md,website/docs/developer-guide/acp-internals.md
DOCS,4,prose,adding-platform-adapters.md,website/docs/developer-guide/adding-platform-adapters.md
DOCS,4,prose,adding-providers.md,website/docs/developer-guide/adding-providers.md
DOCS,4,prose,adding-tools.md,website/docs/developer-guide/adding-tools.md
DOCS,4,prose,agent-loop.md,website/docs/developer-guide/agent-loop.md
DOCS,4,prose,architecture.md,website/docs/developer-guide/architecture.md
DOCS,4,prose,browser-provider-plugin.md,website/docs/developer-guide/browser-provider-plugin.md
DOCS,4,prose,browser-supervisor.md,website/docs/developer-guide/browser-supervisor.md
DOCS,4,prose,codebase-ownership.md,website/docs/developer-guide/codebase-ownership.md
DOCS,4,prose,context-compression-and-caching.md,website/docs/developer-guide/context-compression-and-caching.md
DOCS,4,prose,context-engine-plugin.md,website/docs/developer-guide/context-engine-plugin.md
DOCS,4,prose,contributing.md,website/docs/developer-guide/contributing.md
DOCS,4,prose,creating-skills.md,website/docs/developer-guide/creating-skills.md
DOCS,4,prose,cron-internals.md,website/docs/developer-guide/cron-internals.md
DOCS,4,prose,desktop-plugin-sdk.md,website/docs/developer-guide/desktop-plugin-sdk.md
DOCS,4,prose,egress-internals.md,website/docs/developer-guide/egress-internals.md
DOCS,4,prose,extending-the-cli.md,website/docs/developer-guide/extending-the-cli.md
DOCS,4,prose,gateway-internals.md,website/docs/developer-guide/gateway-internals.md
DOCS,4,prose,image-gen-provider-plugin.md,website/docs/developer-guide/image-gen-provider-plugin.md
DOCS,4,prose,memory-provider-plugin.md,website/docs/developer-guide/memory-provider-plugin.md
